"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"5FU_24","5FU","24h",24159,0.315161597624031,3.4995022597315e-08,1.23231928110651e-07
"5FU_24","5FU","24h",24161,0.689868710493122,2.51419939235747e-25,4.34064744440932e-24
"5FU_24","5FU","24h",24162,0.208440932675795,5.69407022236303e-05,0.000136301805947815
"5FU_24","5FU","24h",24170,0.182480868493483,6.87872011019204e-07,2.11297789117212e-06
"5FU_24","5FU","24h",24179,0.911526098344434,1.48746625012205e-09,6.00848842749829e-09
"5FU_24","5FU","24h",24190,3.57621559088637,4.09084393340406e-06,1.13752660693089e-05
"5FU_24","5FU","24h",24192,0.259451609085389,0.000129867924662925,0.000296718646082295
"5FU_24","5FU","24h",24205,0.240444106880889,0.00174229443651048,0.00339092715017031
"5FU_24","5FU","24h",24206,0.219528801774509,3.77333560007725e-06,1.05447631189563e-05
"5FU_24","5FU","24h",24223,0.39164054622342,5.85140355067482e-12,3.03389124604636e-11
"5FU_24","5FU","24h",24230,0.281224807703429,2.74478596631183e-06,7.79465657633217e-06
"5FU_24","5FU","24h",24236,1.60024851306034,0.00141330965700093,0.00279048286238093
"5FU_24","5FU","24h",24240,0.263848325718924,5.25414951044652e-05,0.000126269636682693
"5FU_24","5FU","24h",24242,0.433990398722536,2.43152874351121e-15,1.77652482289971e-14
"5FU_24","5FU","24h",24244,0.170548947426915,0.00215753135412052,0.00414476126291844
"5FU_24","5FU","24h",24248,0.581195005356467,5.44425435986856e-35,1.93257751106163e-33
"5FU_24","5FU","24h",24254,1.33429351418401,0.00222665172279458,0.00426740705472114
"5FU_24","5FU","24h",24264,0.601334192298369,3.75553288263961e-07,1.18795969515186e-06
"5FU_24","5FU","24h",24311,0.347276903313475,3.93895120049578e-08,1.37773361624647e-07
"5FU_24","5FU","24h",24312,0.687772198114301,7.10348328477707e-17,5.96561429467083e-16
"5FU_24","5FU","24h",24314,1.19533109426224,4.79777611312078e-29,1.0893421770727e-27
"5FU_24","5FU","24h",24330,0.927714423241656,2.57844851375023e-12,1.39194138238579e-11
"5FU_24","5FU","24h",24375,0.345112776575322,6.90654623296378e-12,3.55815482741787e-11
"5FU_24","5FU","24h",24390,0.579351472888304,1.96316724466942e-20,2.25330726174438e-19
"5FU_24","5FU","24h",24401,0.295280744128343,0.00102812036920878,0.00208170059174521
"5FU_24","5FU","24h",24404,0.246286683253147,0.000202989626036475,0.000453323771265131
"5FU_24","5FU","24h",24411,3.439450846049,7.62608935138661e-05,0.000179595638220195
"5FU_24","5FU","24h",24439,0.367467709206953,2.49568790279022e-08,8.92000042662299e-08
"5FU_24","5FU","24h",24440,1.04723515878545,0.00012802003135046,0.00029272640004314
"5FU_24","5FU","24h",24479,0.583367049056037,1.56496045496335e-25,2.74084650560008e-24
"5FU_24","5FU","24h",24499,1.00606501413507,7.13220366909466e-29,1.59941590446847e-27
"5FU_24","5FU","24h",24503,1.64591196862397,4.24567816790859e-09,1.63903448423718e-08
"5FU_24","5FU","24h",24508,0.666868838872557,9.30183262800181e-18,8.40340608739531e-17
"5FU_24","5FU","24h",24513,0.349252448614685,6.12867851891554e-09,2.33316210212652e-08
"5FU_24","5FU","24h",24518,0.58363847898758,1.39313580368058e-05,3.61163136565144e-05
"5FU_24","5FU","24h",24525,0.352851493493602,1.43158847505114e-05,3.70798394564372e-05
"5FU_24","5FU","24h",24530,0.864967676437681,1.28103812133799e-09,5.21371051956181e-09
"5FU_24","5FU","24h",24533,0.457474818835382,4.48887260456624e-05,0.000108939556256223
"5FU_24","5FU","24h",24567,1.44163571140981,4.24446636557581e-24,6.64236166500971e-23
"5FU_24","5FU","24h",24571,1.8778942279051,0.000380337478201745,0.000818850836944999
"5FU_24","5FU","24h",24575,0.655584677316945,0.0026328196566002,0.00498154670854906
"5FU_24","5FU","24h",24582,1.48493726471603,3.02356808962411e-33,9.48383835698047e-32
"5FU_24","5FU","24h",24587,0.888609540919933,1.09002191281801e-10,4.97934052704124e-10
"5FU_24","5FU","24h",24602,1.8751288261506,2.22340743239391e-25,3.84773742818798e-24
"5FU_24","5FU","24h",24605,0.79126444363301,7.01019222902149e-38,3.06385398502038e-36
"5FU_24","5FU","24h",24615,0.308604144647229,0.000120994251722886,0.000277402384936182
"5FU_24","5FU","24h",24642,1.17339953289376,8.80029598243309e-29,1.95243152024895e-27
"5FU_24","5FU","24h",24649,0.292481159985555,0.00105100563822208,0.00212390114672094
"5FU_24","5FU","24h",24655,0.546756024934911,1.15304993536043e-24,1.8834443051892e-23
"5FU_24","5FU","24h",24664,1.70421651771513,7.03749623163112e-39,3.3915139124225e-37
"5FU_24","5FU","24h",24666,0.411764456721955,7.08201314823404e-20,7.76726596528999e-19
"5FU_24","5FU","24h",24672,0.561521869901013,9.3982145173496e-16,7.15011051152671e-15
"5FU_24","5FU","24h",24673,0.324339769411669,1.54216447983291e-08,5.60976301911725e-08
"5FU_24","5FU","24h",24681,0.402398952973835,0.00146700526088031,0.00288992888019113
"5FU_24","5FU","24h",24686,0.795520594656577,8.51878454730614e-18,7.71994958290744e-17
"5FU_24","5FU","24h",24705,0.257198505287841,0.000381701781731065,0.000821545065263816
"5FU_24","5FU","24h",24747,0.580338203984576,3.24388871139391e-06,9.124769289839e-06
"5FU_24","5FU","24h",24770,0.790328699903749,4.54236970021185e-05,0.000110109341467161
"5FU_24","5FU","24h",24771,0.322092175625392,0.00012749575075386,0.000291665067034215
"5FU_24","5FU","24h",24777,1.78807778570746,8.76234407584491e-05,0.000204534331483315
"5FU_24","5FU","24h",24779,0.827035992600804,5.12497393502663e-07,1.59685015308023e-06
"5FU_24","5FU","24h",24787,0.254636063812103,1.37227385310643e-06,4.04307410734971e-06
"5FU_24","5FU","24h",24790,0.322401537723428,2.09197463705689e-07,6.78400153024196e-07
"5FU_24","5FU","24h",24803,0.26977126097567,0.000821069787654592,0.00168497598555061
"5FU_24","5FU","24h",24811,1.4618775371765,6.66635247690587e-32,1.88464277714478e-30
"5FU_24","5FU","24h",24812,0.916189257259941,2.40330421236443e-15,1.75679003047473e-14
"5FU_24","5FU","24h",24818,0.277534819482292,3.75420903463253e-07,1.18795969515186e-06
"5FU_24","5FU","24h",24822,0.597595156170143,4.83300801544062e-62,8.5779998361857e-60
"5FU_24","5FU","24h",24826,2.6169853309649,1.88689380343822e-15,1.39258886487017e-14
"5FU_24","5FU","24h",24827,0.523224140079492,0.00243197126327128,0.00462739047792524
"5FU_24","5FU","24h",24854,0.574899042660613,4.48693561069716e-18,4.17004220166581e-17
"5FU_24","5FU","24h",24874,0.452827990386526,7.26808877093571e-15,5.03473412528312e-14
"5FU_24","5FU","24h",24887,0.742897529670117,4.95715739745179e-11,2.3515798162488e-10
"5FU_24","5FU","24h",24888,0.344910085754237,0.000579678730461172,0.00121703161638455
"5FU_24","5FU","24h",24890,1.32536860741547,0.00456015158138787,0.00831268112669327
"5FU_24","5FU","24h",24896,0.170957001307682,0.000547408530726453,0.00115379924057825
"5FU_24","5FU","24h",24904,1.61747520048877,0.000592190457054251,0.00124168164203644
"5FU_24","5FU","24h",24918,0.206981279121216,0.000430441422237838,0.000919513350836561
"5FU_24","5FU","24h",24922,1.20392445056265,5.22349409390535e-05,0.000125553646643598
"5FU_24","5FU","24h",24941,0.639826212294161,1.02466779675492e-09,4.21867471399464e-09
"5FU_24","5FU","24h",24967,0.661668485009483,4.69317141297874e-08,1.62939925440106e-07
"5FU_24","5FU","24h",24968,0.672603306717176,3.07258856908695e-07,9.81959904139031e-07
"5FU_24","5FU","24h",25035,0.62977324423173,2.47963804777371e-40,1.29350007696411e-38
"5FU_24","5FU","24h",25044,1.46676925331131,2.13616791222534e-10,9.48437699650017e-10
"5FU_24","5FU","24h",25058,0.350156849493389,5.08898888110131e-08,1.76135895780139e-07
"5FU_24","5FU","24h",25066,0.481313102462745,3.96303167166942e-05,9.67101994458026e-05
"5FU_24","5FU","24h",25081,1.51870245631318,0.00148890648376259,0.00293029681740104
"5FU_24","5FU","24h",25083,1.94303450492968,0.000192503453147929,0.00043129545214208
"5FU_24","5FU","24h",25095,0.358029880829088,3.28974166098942e-05,8.12746564828383e-05
"5FU_24","5FU","24h",25101,1.37380673599854,0.00220046516516479,0.00422333773095191
"5FU_24","5FU","24h",25125,0.193025969141186,0.000260825885169127,0.00057455122336181
"5FU_24","5FU","24h",25130,0.360920749220284,0.000309803498479878,0.000675083113770945
"5FU_24","5FU","24h",25154,2.64031956054023,0.00314359296488769,0.0058814567439228
"5FU_24","5FU","24h",25193,0.132088041159464,0.000410109631891586,0.000878659735396752
"5FU_24","5FU","24h",25205,0.19603889967104,0.00125137279454432,0.00249554393694135
"5FU_24","5FU","24h",25217,0.686293876227401,1.14449935852554e-30,2.94294057667503e-29
"5FU_24","5FU","24h",25233,0.155606691333476,0.000362320036633052,0.000781910707763558
"5FU_24","5FU","24h",25238,0.292634025755359,4.99079359683524e-12,2.61092775012006e-11
"5FU_24","5FU","24h",25242,0.237770257821802,1.66783862303617e-05,4.28637176755579e-05
"5FU_24","5FU","24h",25246,0.331298136397092,0.00129753281287796,0.00257946900131483
"5FU_24","5FU","24h",25255,0.312617967141735,2.34233526656143e-06,6.71069832077461e-06
"5FU_24","5FU","24h",25269,1.4081682575579,0.000202440564913302,0.000452236374788671
"5FU_24","5FU","24h",25270,0.258498382010431,1.02419790499047e-07,3.43747299208288e-07
"5FU_24","5FU","24h",25271,0.28006923964516,0.000369873483753204,0.000797502027043576
"5FU_24","5FU","24h",25275,0.631043265388229,1.09582123717348e-18,1.07325587387771e-17
"5FU_24","5FU","24h",25277,0.318859051752759,1.74611253195292e-05,4.47017093932152e-05
"5FU_24","5FU","24h",25278,0.45208150986981,3.18339784607419e-10,1.38757628786355e-09
"5FU_24","5FU","24h",25281,0.150005663993732,0.00487440125174771,0.00882363629576321
"5FU_24","5FU","24h",25282,0.407593481120432,9.08111379939705e-09,3.39410709389894e-08
"5FU_24","5FU","24h",25287,0.172757092457722,0.00104863764015388,0.00212088274246798
"5FU_24","5FU","24h",25289,0.359274752642116,1.00213116320371e-06,3.00660007199893e-06
"5FU_24","5FU","24h",25307,0.811739305301501,1.7460743333163e-27,3.52459997879133e-26
"5FU_24","5FU","24h",25315,1.60398219376812,1.15128853011629e-09,4.71464638922692e-09
"5FU_24","5FU","24h",25318,0.187218140724545,0.000304237636344698,0.000663849259274474
"5FU_24","5FU","24h",25326,0.694762776497778,1.11151198589887e-26,2.10090200555482e-25
"5FU_24","5FU","24h",25327,1.54406041309492,3.25371354193692e-05,8.04255212115318e-05
"5FU_24","5FU","24h",25328,0.236783148858543,1.09758278508032e-09,4.50358608797827e-09
"5FU_24","5FU","24h",25338,0.244820712960431,0.000165638800325199,0.000374333400610705
"5FU_24","5FU","24h",25344,0.218901844078635,0.00180183372052343,0.00350025199793087
"5FU_24","5FU","24h",25356,0.693254823221111,6.23832029726738e-06,1.69010635901767e-05
"5FU_24","5FU","24h",25360,0.928902630060924,0.00407995694946624,0.00749459717815622
"5FU_24","5FU","24h",25367,0.354066228080463,1.21290490269995e-06,3.59450579391062e-06
"5FU_24","5FU","24h",25374,0.222532631514523,4.52087113527937e-05,0.000109642990339703
"5FU_24","5FU","24h",25378,2.64859005493716,1.10089850161053e-12,6.16249107401522e-12
"5FU_24","5FU","24h",25392,0.166175230555938,0.00406838604448762,0.00747617304185263
"5FU_24","5FU","24h",25402,0.241263008479591,0.000137309658166203,0.00031304408314703
"5FU_24","5FU","24h",25403,0.338721074452497,2.35226372754471e-10,1.0402566481521e-09
"5FU_24","5FU","24h",25405,0.879690472781011,7.80871119364747e-16,6.00491094012054e-15
"5FU_24","5FU","24h",25406,0.53203680798322,1.2536725307233e-06,3.71078910151454e-06
"5FU_24","5FU","24h",25413,0.34592226663332,5.6988287502833e-06,1.55116427214556e-05
"5FU_24","5FU","24h",25414,0.231550883351613,2.09273337150999e-05,5.31011275988094e-05
"5FU_24","5FU","24h",25420,0.431206455331121,0.000160760798242317,0.00036393104022689
"5FU_24","5FU","24h",25423,0.243725168149835,0.00190349260328285,0.00368789022206851
"5FU_24","5FU","24h",25435,0.405348945900863,3.5531288369485e-11,1.70442442626725e-10
"5FU_24","5FU","24h",25455,0.452570152755533,0.000261564549810064,0.000576091170995107
"5FU_24","5FU","24h",25458,0.221712475414646,0.00073452722655953,0.00151743211573419
"5FU_24","5FU","24h",25460,0.594777109531808,9.63374758765737e-07,2.90168796338504e-06
"5FU_24","5FU","24h",25464,0.514707985129971,2.26971896151713e-06,6.51291202009469e-06
"5FU_24","5FU","24h",25470,0.944001787666244,0.00301183372903624,0.00564728524766727
"5FU_24","5FU","24h",25476,0.412286968600112,4.86086271959132e-05,0.000117260289937376
"5FU_24","5FU","24h",25479,0.366690592721569,2.80210463423106e-08,9.94678801136556e-08
"5FU_24","5FU","24h",25486,0.192207558088125,0.00185674243178485,0.00360162992832157
"5FU_24","5FU","24h",25488,0.291949839957237,0.000196393946163039,0.000439673510607117
"5FU_24","5FU","24h",25490,0.567627600922691,7.46137034753391e-20,8.15261141426491e-19
"5FU_24","5FU","24h",25493,0.782459614753834,2.44475158214193e-20,2.784109117879e-19
"5FU_24","5FU","24h",25496,0.691600986797408,2.13494563309456e-06,6.15530878448063e-06
"5FU_24","5FU","24h",25497,0.662079568699068,1.60827417171455e-20,1.85915983281442e-19
"5FU_24","5FU","24h",25530,0.428332339172362,0.000837795789474706,0.00171808932225093
"5FU_24","5FU","24h",25531,0.740327857761084,8.2461355358052e-12,4.21694506634255e-11
"5FU_24","5FU","24h",25532,0.870232880291113,2.38210821795075e-43,1.50735665235023e-41
"5FU_24","5FU","24h",25533,0.783953113108799,8.49477620918113e-50,8.02811512652092e-48
"5FU_24","5FU","24h",25542,0.873819731263756,0.000137311395550675,0.00031304408314703
"5FU_24","5FU","24h",25557,1.28906146007369,3.48703766647473e-06,9.77518441707435e-06
"5FU_24","5FU","24h",25558,0.514779050534935,1.00358367216225e-12,5.63509134438636e-12
"5FU_24","5FU","24h",25562,0.696201675975365,2.53623808321268e-56,3.15490675752798e-54
"5FU_24","5FU","24h",25573,0.390655033785128,7.23785970146612e-12,3.72225477367979e-11
"5FU_24","5FU","24h",25574,0.198992630811547,1.81241408282032e-07,5.92228885526874e-07
"5FU_24","5FU","24h",25576,0.160641922554518,7.09662244449963e-05,0.000167969170689946
"5FU_24","5FU","24h",25577,0.227630784870278,2.81933672625904e-06,7.99233087533581e-06
"5FU_24","5FU","24h",25578,0.413301895955361,8.00402131539312e-13,4.52566146947286e-12
"5FU_24","5FU","24h",25579,0.34227154893419,7.52795402655562e-07,2.29833947771115e-06
"5FU_24","5FU","24h",25581,0.399126689079918,3.10930987201685e-13,1.82324318603277e-12
"5FU_24","5FU","24h",25583,1.63876383745951,0.000873514679454072,0.00178655602090705
"5FU_24","5FU","24h",25604,0.508994946485299,5.66607883637726e-29,1.28249006819027e-27
"5FU_24","5FU","24h",25609,0.987881947110875,0.000102978220582355,0.000238387946931064
"5FU_24","5FU","24h",25620,1.04460975610313,1.03811399145775e-15,7.86912032899796e-15
"5FU_24","5FU","24h",25621,0.524162223884058,3.08335910392246e-14,2.00694134161393e-13
"5FU_24","5FU","24h",25624,0.788172409513777,5.46612342295521e-19,5.48269884891041e-18
"5FU_24","5FU","24h",25625,0.333792530185115,8.80386725913613e-08,2.97772447337828e-07
"5FU_24","5FU","24h",25632,1.32561646948497,8.18039673354517e-09,3.07483197469051e-08
"5FU_24","5FU","24h",25636,0.319426146386543,8.97582094065419e-07,2.71588561268776e-06
"5FU_24","5FU","24h",25643,0.201175245411931,0.0011497627607828,0.00230904473857221
"5FU_24","5FU","24h",25650,0.367391837877277,9.15901673181919e-09,3.42234478857244e-08
"5FU_24","5FU","24h",25659,0.661811986294893,6.58229666062342e-11,3.0793553712219e-10
"5FU_24","5FU","24h",25671,0.304308735274053,6.41073566176575e-13,3.65173568772363e-12
"5FU_24","5FU","24h",25678,0.881826835695597,2.80184611006954e-26,5.16178079569014e-25
"5FU_24","5FU","24h",25695,0.431287360424288,1.6295669669841e-05,4.1939376900949e-05
"5FU_24","5FU","24h",25707,0.805543564205644,2.00135047401953e-06,5.79308965769295e-06
"5FU_24","5FU","24h",25708,1.87024588834879,1.18255966076437e-08,4.34840154188091e-08
"5FU_24","5FU","24h",25709,0.337304906900073,3.9809912001756e-07,1.25545711651908e-06
"5FU_24","5FU","24h",25715,0.257100890231279,1.04206438903632e-06,3.11677047226358e-06
"5FU_24","5FU","24h",25725,0.441505146226097,1.41443304029165e-16,1.16106364740015e-15
"5FU_24","5FU","24h",25729,0.323708384289836,0.000198513902970872,0.000444282845431043
"5FU_24","5FU","24h",25731,0.401043972792344,3.67991846309791e-05,9.03010172178839e-05
"5FU_24","5FU","24h",25736,0.848679654486518,6.45070231363619e-13,3.67162774629101e-12
"5FU_24","5FU","24h",25737,0.700470507614949,2.70431884828103e-28,5.77953840203849e-27
"5FU_24","5FU","24h",25739,0.134392348699924,0.00419899332815516,0.00769286869309797
"5FU_24","5FU","24h",25741,0.637369393930677,0.000546450922497157,0.0011519476717879
"5FU_24","5FU","24h",25742,1.0723034832333,1.00349353566973e-05,2.65205101110174e-05
"5FU_24","5FU","24h",25746,1.65513767771501,0.00330136402134487,0.00615527183790075
"5FU_24","5FU","24h",25751,0.260399473980282,2.73074680136133e-09,1.07414294451386e-08
"5FU_24","5FU","24h",25757,0.347390508525517,4.61222053721384e-08,1.60358952935046e-07
"5FU_24","5FU","24h",26192,0.337724221182307,0.00372142567415459,0.00688028827002616
"5FU_24","5FU","24h",26193,0.55276839045134,0.00492166453279057,0.0089003361841742
"5FU_24","5FU","24h",26194,0.626139402960702,0.000604693668669801,0.0012650153304327
"5FU_24","5FU","24h",26195,0.573454422900429,0.000300219224912365,0.000655572483026941
"5FU_24","5FU","24h",26201,0.563449425809144,0.00124167534476569,0.00247765389761292
"5FU_24","5FU","24h",26202,0.844431080594206,1.84545561742403e-13,1.10894967200617e-12
"5FU_24","5FU","24h",26203,1.07517796783459,2.66157205642208e-13,1.57209901417074e-12
"5FU_24","5FU","24h",26954,0.312079236526913,1.49876411330809e-09,6.04908843735053e-09
"5FU_24","5FU","24h",27100,0.869950789573994,4.88461924363545e-22,6.3587431549079e-21
"5FU_24","5FU","24h",27137,0.400384537633565,7.14297714598639e-15,4.95987067665486e-14
"5FU_24","5FU","24h",29140,0.270295430899638,4.29368717263922e-05,0.000104429015893368
"5FU_24","5FU","24h",29145,0.688108818151775,0.000126712509145774,0.000289918858372518
"5FU_24","5FU","24h",29147,0.309871246584631,0.000444779419581623,0.000948749768810045
"5FU_24","5FU","24h",29157,0.428400236409383,1.60415181059725e-06,4.68623553822407e-06
"5FU_24","5FU","24h",29171,0.558510145627575,3.91910716062994e-06,1.09269512673962e-05
"5FU_24","5FU","24h",29194,0.309267273388947,0.00116002946070081,0.00232773593975452
"5FU_24","5FU","24h",29206,0.334101976392734,0.000295172894534073,0.000645424625458067
"5FU_24","5FU","24h",29218,0.604602113369923,1.57330890541002e-11,7.7990251394201e-11
"5FU_24","5FU","24h",29228,0.452202383922683,8.14725123545886e-05,0.000191034468311372
"5FU_24","5FU","24h",29231,0.32447725031847,4.31530061422993e-07,1.35384533605308e-06
"5FU_24","5FU","24h",29240,0.253652735473204,2.02432942572909e-05,5.15161574786873e-05
"5FU_24","5FU","24h",29244,0.780465562067643,5.34258954834105e-06,1.46075612035611e-05
"5FU_24","5FU","24h",29248,0.303572671713375,7.46284248044338e-05,0.000176007469551731
"5FU_24","5FU","24h",29270,0.682023056032604,2.01663156923609e-07,6.55574175980837e-07
"5FU_24","5FU","24h",29292,0.675000135577703,1.80840587841814e-17,1.60094520404487e-16
"5FU_24","5FU","24h",29307,0.56184807178377,3.79106780625777e-05,9.28094211140044e-05
"5FU_24","5FU","24h",29308,0.297398584016995,0.00233064340118147,0.00444999515188569
"5FU_24","5FU","24h",29309,0.591259813931274,1.26765950251202e-16,1.04411524615506e-15
"5FU_24","5FU","24h",29328,0.400452260402374,8.80901860713804e-11,4.07392617757506e-10
"5FU_24","5FU","24h",29338,0.257307447824193,2.88752679954561e-07,9.25458380105414e-07
"5FU_24","5FU","24h",29353,1.2736688347849,1.12115835427692e-16,9.29233410486693e-16
"5FU_24","5FU","24h",29367,0.792153853445694,4.00265987118244e-39,1.9483181192371e-37
"5FU_24","5FU","24h",29381,0.259455822364974,1.38198598426671e-05,3.58336433547438e-05
"5FU_24","5FU","24h",29384,0.520836684841772,6.89224290875391e-23,9.72936016430692e-22
"5FU_24","5FU","24h",29391,3.23695546703393,7.74635774279445e-13,4.38508325898991e-12
"5FU_24","5FU","24h",29392,0.439261260526874,3.40676633232407e-11,1.63691241996185e-10
"5FU_24","5FU","24h",29407,0.492614335812172,0.00122721270532203,0.00245105718584559
"5FU_24","5FU","24h",29411,0.422141214535201,8.46860597786352e-12,4.32311790255439e-11
"5FU_24","5FU","24h",29417,0.294475118011325,1.01821741766529e-10,4.67185885772404e-10
"5FU_24","5FU","24h",29425,0.331568186875114,1.17497226861278e-06,3.49061979942649e-06
"5FU_24","5FU","24h",29434,1.68557012244486,2.1628039663502e-36,8.60039588149203e-35
"5FU_24","5FU","24h",29436,0.222745463814345,0.00423585948335763,0.00775650464529276
"5FU_24","5FU","24h",29445,0.234112782027959,8.43127655716228e-05,0.000197281027351993
"5FU_24","5FU","24h",29447,0.288554859859359,0.00328316460227366,0.00612526312286769
"5FU_24","5FU","24h",29448,0.568791224378903,6.77028681666041e-34,2.23434817074094e-32
"5FU_24","5FU","24h",29454,0.254282833646551,0.00184287027176138,0.00357567443477071
"5FU_24","5FU","24h",29455,1.9030082839157,5.12058615011334e-10,2.18740859491487e-09
"5FU_24","5FU","24h",29460,0.291524663014296,1.81145357636213e-05,4.63174549374111e-05
"5FU_24","5FU","24h",29476,0.148873484424994,0.00156387993367601,0.00306913545775628
"5FU_24","5FU","24h",29479,0.355282052710191,6.2275197460212e-07,1.92064679770275e-06
"5FU_24","5FU","24h",29508,0.315616014677547,5.58485283447218e-05,0.00013375341147426
"5FU_24","5FU","24h",29521,0.25266563694295,2.82067403989001e-05,7.02585828796154e-05
"5FU_24","5FU","24h",29524,0.762325886222531,7.8723159982833e-24,1.20730966321407e-22
"5FU_24","5FU","24h",29525,0.306314598079718,7.94889395462262e-12,4.06779896679246e-11
"5FU_24","5FU","24h",29528,0.354253089846809,6.79479747036462e-09,2.57195012701396e-08
"5FU_24","5FU","24h",29530,1.25284600944578,1.97936070102739e-07,6.44609882361886e-07
"5FU_24","5FU","24h",29532,0.455590533396783,5.46138781987451e-16,4.27338915755127e-15
"5FU_24","5FU","24h",29542,0.500797566202021,5.01384583376658e-17,4.25986644860705e-16
"5FU_24","5FU","24h",29546,0.174000886932666,0.00342837074371612,0.00637410677108385
"5FU_24","5FU","24h",29553,0.519706652981104,0.000109829375810672,0.000253401511659563
"5FU_24","5FU","24h",29555,1.27884164318893,5.98089480235652e-14,3.77148799625203e-13
"5FU_24","5FU","24h",29562,0.492276179370344,7.83625910501843e-16,6.02159002188164e-15
"5FU_24","5FU","24h",29580,0.374937398472641,7.69646508761171e-06,2.05984466504415e-05
"5FU_24","5FU","24h",29602,0.21691522052679,0.000401041276610647,0.000860624408698224
"5FU_24","5FU","24h",29611,0.407063786157398,4.51271153622335e-11,2.14563880098643e-10
"5FU_24","5FU","24h",29614,0.641067863339781,2.34393341335045e-21,2.91320298017954e-20
"5FU_24","5FU","24h",29619,0.688906371232763,8.78009765415428e-09,3.29004998091044e-08
"5FU_24","5FU","24h",29633,0.446887769346596,7.39084779972384e-08,2.51911941164358e-07
"5FU_24","5FU","24h",29635,0.214756359165323,3.53016310267127e-06,9.8860869340538e-06
"5FU_24","5FU","24h",29637,0.835120650313509,3.78997183691939e-14,2.44391892399312e-13
"5FU_24","5FU","24h",29640,0.411031188875647,1.87383104858462e-08,6.76718041714656e-08
"5FU_24","5FU","24h",29653,0.368822702864131,5.72781002234785e-08,1.97028000626922e-07
"5FU_24","5FU","24h",29659,0.346094922527995,6.5768998249681e-09,2.49336285627991e-08
"5FU_24","5FU","24h",29663,0.205119749712625,6.40665567075904e-06,1.7337758763895e-05
"5FU_24","5FU","24h",29666,0.75676684998747,1.82130233031198e-18,1.74046185918323e-17
"5FU_24","5FU","24h",29668,0.431017581018171,1.11087406887597e-14,7.55498186842098e-14
"5FU_24","5FU","24h",29669,0.662332952311331,8.22621349409607e-23,1.15119529993341e-21
"5FU_24","5FU","24h",29671,0.33775048117363,1.56855183135185e-08,5.7014743640097e-08
"5FU_24","5FU","24h",29672,0.480876236972132,2.05881710112015e-17,1.81600145998198e-16
"5FU_24","5FU","24h",29673,0.610997821075837,7.03041580283538e-18,6.4191136508448e-17
"5FU_24","5FU","24h",29674,0.319902233492625,6.40382838073116e-08,2.19400466697649e-07
"5FU_24","5FU","24h",29675,0.519953123591995,1.18004356411764e-21,1.48824558337679e-20
"5FU_24","5FU","24h",29676,0.552063740240048,5.70577278350556e-18,5.24253895777399e-17
"5FU_24","5FU","24h",29677,0.488162458283355,1.55083793055846e-20,1.79418881091795e-19
"5FU_24","5FU","24h",29688,0.405268802913689,1.65474420725255e-18,1.58964667936327e-17
"5FU_24","5FU","24h",29699,0.473871246592098,3.40139108786743e-21,4.17753973779094e-20
"5FU_24","5FU","24h",29713,0.419918115256518,2.88316883855697e-06,8.16215508196034e-06
"5FU_24","5FU","24h",29721,0.369309282721956,3.34381865617359e-05,8.25405982394004e-05
"5FU_24","5FU","24h",29722,0.568394830584952,4.84282520458992e-19,4.8912198492437e-18
"5FU_24","5FU","24h",29734,0.260585512091729,0.000140004188385294,0.000318876519211201
"5FU_24","5FU","24h",29739,0.649293448851973,1.09459133884553e-19,1.18092530359954e-18
"5FU_24","5FU","24h",29741,0.386698975304987,3.10373242056131e-12,1.65889539657912e-11
"5FU_24","5FU","24h",29748,0.383476096367753,2.87781227825013e-15,2.08065970678849e-14
"5FU_24","5FU","24h",29753,0.442610931770953,5.76224800604093e-23,8.18982006639841e-22
"5FU_24","5FU","24h",29884,0.811575355191594,1.17570838187838e-19,1.26562572410192e-18
"5FU_24","5FU","24h",50522,0.271658617416548,7.83157203368109e-06,2.09407862168279e-05
"5FU_24","5FU","24h",50545,0.783928763401158,5.8473413228395e-08,2.01044662444144e-07
"5FU_24","5FU","24h",50552,0.324923870143203,0.00457732955385392,0.00834086068946914
"5FU_24","5FU","24h",50557,0.438168629273749,5.40511485889503e-25,9.10486593244887e-24
"5FU_24","5FU","24h",50559,0.913793537845059,4.83479877030783e-11,2.29503135365493e-10
"5FU_24","5FU","24h",50565,0.75417879475476,9.93331360681667e-18,8.95721476044671e-17
"5FU_24","5FU","24h",50568,0.502677886598581,4.90752467603177e-07,1.53204040979238e-06
"5FU_24","5FU","24h",50599,0.332403204836111,0.00308512681283793,0.00577950001725361
"5FU_24","5FU","24h",50622,0.4319424212392,1.77489322860221e-09,7.10250097582528e-09
"5FU_24","5FU","24h",50645,0.486026352673789,1.09397626502277e-08,4.04412765078521e-08
"5FU_24","5FU","24h",50655,0.282163779924921,3.19095022388073e-15,2.29225516082725e-14
"5FU_24","5FU","24h",50663,0.388098366641902,1.53307241167598e-13,9.27362256007156e-13
"5FU_24","5FU","24h",50671,0.289259739130681,0.00552733853006292,0.00991310966932049
"5FU_24","5FU","24h",50676,1.09782634844513,1.32707335059362e-07,4.40160108125332e-07
"5FU_24","5FU","24h",50681,0.504227660550539,1.73118077326477e-25,3.02831790554033e-24
"5FU_24","5FU","24h",50685,0.538506090333133,6.34562321311249e-28,1.33075216489394e-26
"5FU_24","5FU","24h",50686,0.499065781996744,2.25975543807248e-16,1.81403643936607e-15
