"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"5FU_6","5FU","6h",25280,-1.99288187969853,0.000344122543336347,0.000888007002786736
"5FU_6","5FU","6h",25291,-1.65808134318313,2.12952784228552e-10,1.35400385393724e-09
"5FU_6","5FU","6h",25314,-0.902497243589444,1.43088315734054e-25,3.40278978299579e-24
"5FU_6","5FU","6h",25317,-0.692078312589754,1.03460106919159e-17,1.36887126918313e-16
"5FU_6","5FU","6h",25318,-0.226030324948293,1.00998077720048e-05,3.43119986726792e-05
"5FU_6","5FU","6h",25330,-0.55197670056503,1.81437718852209e-09,1.03271199068246e-08
"5FU_6","5FU","6h",25337,-0.51122054082242,2.18682625458213e-23,4.59928747242606e-22
"5FU_6","5FU","6h",25339,-1.58470466455919,7.83598879984378e-13,6.49089248679148e-12
"5FU_6","5FU","6h",25341,-2.09502882810509,6.66525858854345e-27,1.74471535067736e-25
"5FU_6","5FU","6h",25358,-0.417935998828729,3.49857274400777e-05,0.000108313609266729
"5FU_6","5FU","6h",25359,-0.402779397857038,6.97993908464614e-16,7.94882890750704e-15
"5FU_6","5FU","6h",25361,-1.5789581753686,6.43467644208015e-35,3.07050101436179e-33
"5FU_6","5FU","6h",25364,-2.46594337687836,0.000298946152532402,0.000778190360214018
"5FU_6","5FU","6h",25367,-0.462968118805652,3.38458012708082e-10,2.10150081781289e-09
"5FU_6","5FU","6h",25372,-0.901185208773675,3.73527750918777e-08,1.79475829873618e-07
"5FU_6","5FU","6h",25375,-0.4368225040384,0.000348507318862548,0.000898048073428739
"5FU_6","5FU","6h",25380,-0.591981565866708,1.846479778947e-11,1.33899684617811e-10
"5FU_6","5FU","6h",25387,-0.847581021255976,4.84769715429672e-14,4.58436545702628e-13
"5FU_6","5FU","6h",25394,-1.30843288822378,2.24408768929479e-07,9.74066574112625e-07
"5FU_6","5FU","6h",25398,-0.544097739227179,1.372410694365e-06,5.32074194080666e-06
"5FU_6","5FU","6h",25399,-0.378173711798107,5.98427048007597e-06,2.11395807201519e-05
"5FU_6","5FU","6h",25400,-0.535284100438205,5.18128946691647e-06,1.84508164672137e-05
"5FU_6","5FU","6h",25403,-0.308706089118163,6.95347996300327e-09,3.68271278681039e-08
"5FU_6","5FU","6h",25404,-0.825241563566412,5.37960152083364e-17,6.72057686988951e-16
"5FU_6","5FU","6h",25406,-0.390766166913979,0.000247792787206301,0.000655347306014992
"5FU_6","5FU","6h",25409,-1.77043775775979,2.05485850304847e-28,6.01738644936969e-27
"5FU_6","5FU","6h",25412,-1.11409910672918,0.000696302928210401,0.00169862434079353
"5FU_6","5FU","6h",25415,-0.563304975257409,0.000526041130581478,0.00131410961456966
"5FU_6","5FU","6h",25416,-0.412225571618639,1.21939884503146e-09,7.09034390355088e-09
"5FU_6","5FU","6h",25418,-0.424966506647633,2.63105093419956e-05,8.28869274719624e-05
"5FU_6","5FU","6h",25426,-0.907496689634482,4.01770291102106e-21,7.14836774657708e-20
"5FU_6","5FU","6h",25429,-1.04511720099084,1.02545113440903e-10,6.77458729468407e-10
"5FU_6","5FU","6h",25439,-0.292244057298149,0.000133594240177546,0.000371409851297805
"5FU_6","5FU","6h",25444,-0.451010813489465,1.49685350478504e-05,4.91100223368835e-05
"5FU_6","5FU","6h",25448,-0.756064471708193,1.26235076509157e-09,7.32838174517063e-09
"5FU_6","5FU","6h",25459,-0.192958639677529,0.00374826351998353,0.00791644569290962
"5FU_6","5FU","6h",25460,-0.472739677526453,9.16102907643528e-05,0.000262395473618401
"5FU_6","5FU","6h",25469,-1.43392599940012,1.92119706742006e-17,2.47662551986108e-16
"5FU_6","5FU","6h",25470,-1.12243221097624,0.00109515875997038,0.00258539182361863
"5FU_6","5FU","6h",25472,-0.822485663975773,5.70789838267984e-07,2.34403930760503e-06
"5FU_6","5FU","6h",25514,-0.153594951974881,0.00119786130897983,0.00280104008529762
"5FU_6","5FU","6h",25515,-1.70009217742944,1.55714926789652e-66,5.03616676554799e-64
"5FU_6","5FU","6h",25521,-0.700053498694744,0.00119105931478577,0.00278692560569006
"5FU_6","5FU","6h",25531,-0.372471778753846,0.000686430664691625,0.00167594562890822
"5FU_6","5FU","6h",25537,-1.20455834916488,6.41733393356997e-38,3.87543062527707e-36
"5FU_6","5FU","6h",25550,-0.632332209799883,5.15858550953143e-08,2.42813885852912e-07
"5FU_6","5FU","6h",25554,-0.623890715919097,3.28407024195393e-06,1.20272668096118e-05
"5FU_6","5FU","6h",25556,-0.475876686744905,1.26767335444627e-06,4.94497936226508e-06
"5FU_6","5FU","6h",25571,-2.32084685548288,1.45746848366675e-06,5.62801706322259e-06
"5FU_6","5FU","6h",25576,-0.344378788694507,6.88252971423167e-18,9.28344184067913e-17
"5FU_6","5FU","6h",25577,-0.281373185385022,5.87930381410686e-09,3.14008762240408e-08
"5FU_6","5FU","6h",25578,-0.652015074856331,1.49497070648144e-29,4.77144817151992e-28
"5FU_6","5FU","6h",25579,-0.260538808370655,0.000184650693133623,0.000499703642221411
"5FU_6","5FU","6h",25585,-0.79021998256479,4.90519842778748e-15,5.15825562991467e-14
"5FU_6","5FU","6h",25600,-0.378073809598362,2.41094132974198e-06,8.98792011092847e-06
"5FU_6","5FU","6h",25603,-1.18473974972098,5.84975573084323e-13,4.89014043117131e-12
"5FU_6","5FU","6h",25614,-0.977632181968306,6.90153743529299e-61,1.86009214506026e-58
"5FU_6","5FU","6h",25615,-0.42029961067565,8.19674545533486e-12,6.14608105909034e-11
"5FU_6","5FU","6h",25622,-0.190649506961579,0.00117871959526929,0.00276249355709327
"5FU_6","5FU","6h",25626,-0.370843528635745,0.00239882803951072,0.00528977928591499
"5FU_6","5FU","6h",25637,-0.273751999621517,4.68869719581811e-05,0.00014145791664166
"5FU_6","5FU","6h",25638,-0.468565064480185,2.46279535673861e-05,7.79715545398601e-05
"5FU_6","5FU","6h",25644,-0.680762506453916,6.14682434188594e-07,2.50450396057693e-06
"5FU_6","5FU","6h",25648,-0.827536512908038,8.61061870278712e-11,5.73542080550864e-10
"5FU_6","5FU","6h",25652,-1.59726987687916,3.55780194174374e-59,8.77631346782005e-57
"5FU_6","5FU","6h",25663,-0.435786254783447,8.53207010688196e-07,3.40861236166786e-06
"5FU_6","5FU","6h",25665,-0.93834584653928,7.58148926929375e-20,1.24257877055519e-18
"5FU_6","5FU","6h",25666,-1.35147263975461,7.35136223086412e-07,2.96704730748742e-06
"5FU_6","5FU","6h",25667,-0.733400790233897,0.000137296577719303,0.000380612265166997
"5FU_6","5FU","6h",25672,-0.585369355101605,3.37486994427824e-10,2.09726119423679e-09
"5FU_6","5FU","6h",25676,-0.410273211814721,1.67567539211647e-14,1.66242533448283e-13
"5FU_6","5FU","6h",25678,-0.448868606263331,6.6536206558424e-08,3.08005073235147e-07
"5FU_6","5FU","6h",25679,-0.377109109291071,2.59836107382316e-05,8.1942680538293e-05
"5FU_6","5FU","6h",25682,-0.330688557634076,0.000510174380671798,0.00127952402831248
"5FU_6","5FU","6h",25687,-0.466302241662966,6.40552903334851e-09,3.40614064856976e-08
"5FU_6","5FU","6h",25690,-0.732507693404318,4.66982669803386e-11,3.21954797551799e-10
"5FU_6","5FU","6h",25692,-0.421104241498727,2.27202278798825e-08,1.12320039593685e-07
"5FU_6","5FU","6h",25694,-1.31336441953789,3.2963307121458e-08,1.59756234380853e-07
"5FU_6","5FU","6h",25696,-1.28151353098904,8.92763627898277e-52,1.44369798227017e-49
"5FU_6","5FU","6h",25698,-0.764593376677546,0.000458643609353623,0.00115907259776569
"5FU_6","5FU","6h",25701,-0.24074258760603,0.000717399413351435,0.0017468681716441
"5FU_6","5FU","6h",25717,-1.42853924500249,9.86011277294696e-27,2.55345340386957e-25
"5FU_6","5FU","6h",25731,-0.315142509636703,0.00148152441893441,0.00341442698229158
"5FU_6","5FU","6h",25734,-0.677449998001616,7.21990691924632e-05,0.000210831712084091
"5FU_6","5FU","6h",25740,-0.747056352236402,0.00476607584226913,0.00982652894296429
"5FU_6","5FU","6h",25749,-0.718923210388254,3.01893446760944e-10,1.88897559078193e-09
"5FU_6","5FU","6h",26295,-0.80090934425575,7.67497775931869e-28,2.14810819825239e-26
"5FU_6","5FU","6h",26955,-0.425413965509763,3.01790951872194e-09,1.67451982979333e-08
"5FU_6","5FU","6h",27064,-0.851540084760652,0.000275322742653553,0.000721730402842185
"5FU_6","5FU","6h",29151,-1.23084938889048,8.17462218971452e-08,3.7319150360447e-07
"5FU_6","5FU","6h",29154,-0.396062024399582,2.27416362987138e-19,3.52483253132567e-18
"5FU_6","5FU","6h",29189,-0.388001077219722,0.000370667979135356,0.00095060824111647
"5FU_6","5FU","6h",29191,-0.942774223171796,0.000536607201731838,0.00133729130376801
"5FU_6","5FU","6h",29200,-1.37369586244407,3.44359100213199e-30,1.1442471106171e-28
"5FU_6","5FU","6h",29210,-0.71481483983689,0.000372446190597781,0.0009548321046257
"5FU_6","5FU","6h",29216,-0.821944587887315,0.00093116305693885,0.00222787228845767
"5FU_6","5FU","6h",29221,-0.989959831529374,0.000738187781901903,0.00179358680764613
"5FU_6","5FU","6h",29227,-0.42493260624389,1.0420524737714e-12,8.51067996816443e-12
"5FU_6","5FU","6h",29230,-0.672110313369265,1.72246886858165e-10,1.10581437641541e-09
"5FU_6","5FU","6h",29237,-0.643573657614498,3.25450868859296e-07,1.38013168571626e-06
"5FU_6","5FU","6h",29264,-0.212523957931516,0.00393368951894087,0.00827325393911349
"5FU_6","5FU","6h",29275,-0.76350302811561,7.73235166675748e-05,0.000224534409732618
