ID,reactions
C73,RCR20001
C73,RCR20005
C73,RCR20015
C73,RCR20085
C73,RCR20173
C73,RCR20270
C73,RCR20272
C73,RCR21046
C73,RCR21047
C73,RCR21048
C73,RCR40013
C73,RCR40061
C73,RCR40471
C73,RCR40536
C73,RCR40558
C75,RCR10028
C75,RCR10229
C75,RCR10247
C75,RCR10275
C75,RCR10336
C75,RCR10337
C75,RCR10349
C75,RCR10534
C75,RCR10535
C75,RCR10608
C75,RCR10929
C75,RCR11239
C75,RCR11248
C75,RCR11332
C75,RCR11351
C75,RCR11352
C75,RCR11389
C75,RCR11390
C75,RCR11393
C75,RCR11657
C75,RCR11660
C75,RCR11661
C75,RCR11663
C75,RCR11665
C75,RCR11671
C75,RCR13802
C75,RCR13838
C75,RCR13852
C75,RCR14356
C75,RCR14481
C75,RCR20005
C75,RCR20015
C75,RCR20085
C75,RCR20173
C75,RCR20259
C75,RCR20270
C75,RCR20274
C75,RCR21046
C75,RCR21047
C75,RCR21048
C75,RCR40013
C75,RCR40061
C75,RCR40470
C75,RCR40536
C75,RCR40558
C76,RCR10019
C76,RCR10028
C76,RCR10105
C76,RCR10160
C76,RCR10162
C76,RCR10229
C76,RCR10247
C76,RCR10275
C76,RCR10281
C76,RCR10337
C76,RCR10349
C76,RCR10608
C76,RCR11070
C76,RCR11239
C76,RCR11248
C76,RCR11251
C76,RCR11429
C76,RCR11430
C76,RCR11431
C76,RCR11658
C76,RCR11660
C76,RCR11661
C76,RCR11663
C76,RCR11665
C76,RCR11671
C76,RCR14481
C76,RCR20005
C76,RCR20015
C76,RCR20085
C76,RCR20086
C76,RCR20169
C76,RCR20173
C76,RCR20270
C76,RCR20594
C76,RCR21046
C76,RCR21047
C76,RCR21048
C76,RCR40013
C76,RCR40015
C76,RCR40061
C76,RCR40536
C76,RCR40558
C77,RCR10028
C77,RCR10229
C77,RCR10275
C77,RCR10281
C77,RCR10337
C77,RCR10349
C77,RCR10556
C77,RCR10557
C77,RCR10608
C77,RCR11239
C77,RCR11251
C77,RCR11375
C77,RCR11376
C77,RCR11377
C77,RCR11378
C77,RCR11518
C77,RCR11519
C77,RCR11657
C77,RCR11660
C77,RCR11661
C77,RCR11663
C77,RCR11665
C77,RCR11671
C77,RCR14420
C77,RCR14421
C77,RCR14481
C77,RCR20005
C77,RCR20015
C77,RCR20085
C77,RCR20173
C77,RCR20270
C77,RCR20594
C77,RCR21046
C77,RCR21047
C77,RCR21048
C77,RCR40013
C77,RCR40061
C77,RCR40222
C77,RCR40536
C77,RCR40558
C78,RCR10001
C78,RCR10019
C78,RCR10106
C78,RCR10130
C78,RCR10145
C78,RCR10230
C78,RCR10247
C78,RCR10269
C78,RCR10272
C78,RCR10275
C78,RCR10336
C78,RCR10337
C78,RCR10349
C78,RCR10352
C78,RCR10418
C78,RCR10441
C78,RCR10506
C78,RCR10534
C78,RCR10535
C78,RCR10606
C78,RCR10608
C78,RCR10929
C78,RCR10931
C78,RCR10933
C78,RCR10963
C78,RCR10964
C78,RCR11027
C78,RCR11087
C78,RCR11103
C78,RCR11104
C78,RCR11113
C78,RCR11129
C78,RCR11130
C78,RCR11131
C78,RCR11132
C78,RCR11239
C78,RCR11244
C78,RCR11299
C78,RCR11300
C78,RCR11301
C78,RCR11302
C78,RCR11332
C78,RCR11351
C78,RCR11352
C78,RCR11389
C78,RCR11390
C78,RCR11393
C78,RCR11660
C78,RCR11661
C78,RCR11662
C78,RCR11665
C78,RCR11671
C78,RCR13747
C78,RCR13751
C78,RCR13810
C78,RCR14180
C78,RCR14183
C78,RCR14185
C78,RCR14186
C78,RCR14216
C78,RCR14217
C78,RCR14218
C78,RCR14219
C78,RCR14223
C78,RCR14225
C78,RCR14228
C78,RCR14247
C78,RCR14248
C78,RCR14249
C78,RCR14263
C78,RCR14356
C78,RCR14481
C78,RCR14576
C78,RCR14666
C78,RCR14668
C78,RCR20005
C78,RCR20015
C78,RCR20085
C78,RCR20168
C78,RCR20259
C78,RCR20270
C78,RCR20558
C78,RCR20564
C78,RCR20583
C78,RCR20598
C78,RCR21046
C78,RCR21047
C78,RCR21048
C78,RCR21050
C78,RCR30268
C78,RCR40013
C78,RCR40061
C78,RCR40464
C78,RCR40470
C78,RCR41023
C78,RCR41024
C78,RCR41450
C78,RCR41476
C78,RCR41574
C79,RCR10001
C79,RCR10028
C79,RCR10084
C79,RCR10130
C79,RCR10145
C79,RCR10153
C79,RCR10230
C79,RCR10246
C79,RCR10269
C79,RCR10275
C79,RCR10290
C79,RCR10336
C79,RCR10337
C79,RCR10350
C79,RCR10441
C79,RCR10443
C79,RCR10444
C79,RCR10470
C79,RCR10503
C79,RCR10506
C79,RCR10606
C79,RCR10608
C79,RCR10931
C79,RCR11027
C79,RCR11087
C79,RCR11101
C79,RCR11103
C79,RCR11104
C79,RCR11107
C79,RCR11113
C79,RCR11129
C79,RCR11130
C79,RCR11131
C79,RCR11132
C79,RCR11239
C79,RCR11240
C79,RCR11244
C79,RCR11299
C79,RCR11300
C79,RCR11301
C79,RCR11302
C79,RCR11319
C79,RCR11320
C79,RCR11358
C79,RCR11660
C79,RCR11661
C79,RCR11662
C79,RCR11665
C79,RCR11671
C79,RCR13747
C79,RCR13810
C79,RCR13812
C79,RCR13813
C79,RCR13935
C79,RCR14180
C79,RCR14183
C79,RCR14185
C79,RCR14186
C79,RCR14201
C79,RCR14223
C79,RCR14225
C79,RCR14227
C79,RCR14228
C79,RCR14247
C79,RCR14248
C79,RCR14249
C79,RCR14263
C79,RCR14481
C79,RCR14667
C79,RCR20005
C79,RCR20015
C79,RCR20085
C79,RCR20168
C79,RCR20173
C79,RCR20270
C79,RCR20274
C79,RCR20558
C79,RCR20564
C79,RCR20598
C79,RCR21046
C79,RCR21047
C79,RCR21048
C79,RCR30268
C79,RCR30519
C79,RCR30520
C79,RCR40013
C79,RCR40061
C79,RCR40214
C79,RCR40464
C79,RCR40745
C79,RCR40853
C79,RCR41023
C79,RCR41640
C80,RCR10028
C80,RCR10164
C80,RCR10229
C80,RCR10247
C80,RCR10268
C80,RCR10272
C80,RCR10308
C80,RCR10357
C80,RCR10418
C80,RCR10467
C80,RCR10603
C80,RCR10617
C80,RCR11657
C80,RCR11658
C80,RCR11661
C80,RCR11663
C80,RCR11665
C80,RCR11671
C80,RCR11773
C80,RCR11774
C80,RCR11775
C80,RCR11776
C80,RCR11777
C80,RCR11778
C80,RCR11779
C80,RCR11780
C80,RCR11781
C80,RCR11782
C80,RCR11783
C80,RCR11784
C80,RCR11785
C80,RCR11786
C80,RCR11787
C80,RCR11788
C80,RCR11789
C80,RCR11790
C80,RCR11791
C80,RCR11792
C80,RCR11793
C80,RCR11794
C80,RCR11795
C80,RCR11796
C80,RCR11797
C80,RCR11798
C80,RCR11799
C80,RCR11800
C80,RCR11908
C80,RCR11911
C80,RCR13806
C80,RCR13807
C80,RCR13810
C80,RCR13813
C80,RCR13814
C80,RCR14286
C80,RCR14481
C80,RCR20005
C80,RCR20015
C80,RCR20085
C80,RCR20263
C80,RCR20268
C80,RCR20270
C80,RCR20274
C80,RCR21046
C80,RCR21047
C80,RCR40013
C80,RCR40028
C80,RCR40041
C81,RCR10106
C81,RCR10173
C81,RCR10247
C81,RCR10337
C81,RCR10349
C81,RCR10352
C81,RCR10465
C81,RCR10467
C81,RCR10606
C81,RCR10608
C81,RCR10707
C81,RCR10710
C81,RCR11251
C81,RCR11658
C81,RCR11660
C81,RCR11661
C81,RCR11663
C81,RCR11665
C81,RCR11671
C81,RCR12901
C81,RCR12902
C81,RCR12903
C81,RCR12904
C81,RCR12905
C81,RCR12906
C81,RCR12907
C81,RCR12908
C81,RCR12909
C81,RCR12910
C81,RCR12911
C81,RCR12912
C81,RCR12913
C81,RCR12914
C81,RCR12915
C81,RCR12916
C81,RCR12917
C81,RCR12918
C81,RCR12919
C81,RCR12920
C81,RCR12921
C81,RCR12923
C81,RCR12925
C81,RCR13838
C81,RCR14481
C81,RCR14550
C81,RCR14553
C81,RCR14554
C81,RCR14555
C81,RCR20005
C81,RCR20015
C81,RCR20085
C81,RCR20268
C81,RCR20270
C81,RCR21046
C81,RCR21047
C81,RCR21048
C83,RCR10145
C83,RCR10230
C83,RCR10443
C83,RCR10444
C83,RCR11024
C83,RCR11027
C83,RCR11159
C83,RCR13802
C83,RCR13852
C83,RCR14181
C83,RCR14183
C83,RCR14185
C83,RCR14201
C83,RCR14210
C83,RCR40464
C83,RCR41640
C84,RCR10028
C84,RCR10308
C84,RCR10349
C84,RCR11660
C84,RCR11661
C84,RCR11663
C84,RCR11665
C84,RCR11671
C84,RCR14286
C84,RCR14481
C84,RCR20005
C84,RCR20015
C84,RCR20085
C84,RCR20173
C84,RCR20270
C84,RCR21046
C84,RCR21047
C84,RCR40013
C85,RCR10470
C85,RCR11101
C85,RCR11103
C85,RCR11107
C85,RCR11358
C85,RCR13865
C85,RCR13935
C85,RCR14185
C85,RCR14216
C85,RCR14217
C85,RCR14218
C85,RCR14219
C85,RCR40013
C87,RCR10004
C87,RCR11373
C87,RCR11374
C87,RCR11375
C87,RCR14211
C93,RCR10608
C93,RCR11504
C93,RCR11505
C93,RCR13672
C93,RCR13673
C93,RCR13674
C93,RCR20005
C93,RCR20015
C93,RCR20085
C93,RCR20163
C93,RCR20270
C93,RCR21046
C93,RCR21047
C93,RCR21048
S1,RCR10009
S1,RCR10019
S1,RCR10089
S1,RCR10090
S1,RCR10091
S1,RCR10103
S1,RCR10118
S1,RCR10305
S1,RCR10506
S1,RCR11239
S1,RCR11240
S1,RCR11243
S1,RCR11244
S1,RCR11245
S1,RCR11247
S1,RCR11248
S1,RCR11251
S1,RCR14281
S2,RCR10167
S2,RCR10360
S2,RCR10361
S2,RCR10362
S2,RCR10364
S2,RCR10365
S2,RCR10366
S2,RCR10367
S2,RCR12102
S2,RCR12105
S2,RCR12106
S2,RCR12130
S2,RCR12132
S2,RCR12137
S2,RCR12145
S2,RCR12147
S2,RCR12169
S3,RCR10097
S3,RCR10240
S3,RCR10244
S3,RCR10306
S3,RCR10307
S3,RCR10308
S3,RCR10309
S3,RCR10310
S3,RCR10316
S3,RCR10508
S3,RCR10509
S3,RCR10510
S3,RCR10513
S3,RCR10519
S3,RCR11261
S3,RCR11262
S3,RCR11263
S3,RCR11264
S3,RCR11265
S3,RCR11266
S3,RCR11267
S3,RCR11268
S3,RCR11269
S3,RCR11270
S3,RCR11271
S3,RCR11286
S3,RCR11289
S3,RCR11294
S3,RCR14283
S3,RCR14284
S3,RCR14285
S3,RCR14286
S3,RCR14287
S3,RCR14289
S3,RCR14290
S3,RCR14291
S3,RCR14292
S3,RCR14305
S3,RCR14306
S4,RCR10158
S4,RCR10160
S4,RCR10162
S4,RCR10247
S4,RCR10248
S4,RCR10321
S4,RCR10330
S4,RCR10529
S4,RCR10530
S4,RCR10531
S4,RCR10534
S4,RCR10535
S4,RCR10539
S4,RCR10540
S4,RCR10541
S4,RCR10542
S4,RCR10976
S4,RCR11324
S4,RCR11325
S4,RCR11326
S4,RCR11327
S4,RCR11328
S4,RCR11351
S4,RCR11352
S4,RCR11358
S4,RCR11359
S4,RCR11360
S4,RCR11361
S4,RCR11369
S4,RCR11388
S4,RCR11389
S4,RCR11390
S4,RCR11393
S4,RCR11398
S4,RCR11415
S4,RCR11424
S4,RCR11425
S4,RCR11427
S4,RCR11428
S4,RCR11429
S4,RCR11430
S4,RCR11431
S4,RCR11437
S4,RCR11439
S4,RCR11440
S4,RCR11485
S4,RCR13847
S4,RCR13848
S4,RCR13849
S4,RCR13852
S4,RCR13853
S4,RCR13854
S4,RCR13855
S4,RCR14326
S4,RCR14327
S4,RCR14328
S4,RCR14329
S4,RCR14341
S4,RCR14342
S4,RCR14356
S4,RCR14362
S4,RCR14367
S4,RCR14368
S4,RCR14371
S4,RCR14373
S4,RCR14688
S4,RCR14689
S5,RCR10696
S5,RCR12504
S5,RCR12505
S5,RCR12506
S5,RCR12507
S5,RCR12508
S5,RCR12509
S5,RCR12510
S5,RCR12511
S5,RCR12512
S5,RCR12513
S5,RCR12514
S5,RCR12515
S5,RCR12516
S5,RCR12517
S5,RCR12518
S5,RCR12519
S5,RCR12520
S5,RCR12521
S5,RCR12522
S5,RCR12523
S5,RCR12524
S5,RCR12525
S5,RCR12526
S5,RCR12527
S5,RCR12528
S5,RCR12529
S5,RCR12530
S5,RCR12531
S5,RCR12532
S5,RCR12533
S5,RCR12534
S5,RCR12535
S5,RCR12536
S5,RCR12537
S5,RCR12538
S5,RCR12539
S5,RCR12540
S5,RCR12541
S5,RCR12542
S5,RCR12543
S5,RCR12544
S5,RCR12545
S5,RCR12547
S5,RCR12548
S5,RCR12549
S5,RCR12550
S5,RCR12551
S5,RCR12552
S5,RCR12553
S5,RCR12554
S5,RCR12555
S5,RCR12556
S5,RCR12557
S5,RCR12558
S5,RCR12559
S5,RCR12560
S5,RCR12561
S5,RCR12562
S5,RCR12563
S5,RCR12564
S5,RCR12565
S5,RCR12566
S5,RCR12567
S5,RCR12568
S5,RCR12569
S5,RCR12570
S5,RCR12571
S5,RCR12572
S5,RCR12573
S5,RCR12574
S5,RCR12575
S5,RCR12576
S5,RCR12577
S5,RCR12578
S5,RCR12579
S5,RCR12580
S5,RCR12581
S5,RCR12582
S5,RCR12583
S5,RCR12584
S5,RCR12606
S5,RCR12607
S5,RCR12608
S5,RCR12609
S5,RCR12610
S5,RCR12611
S5,RCR12612
S5,RCR12613
S5,RCR12614
S5,RCR12615
S5,RCR12616
S5,RCR12617
S5,RCR12618
S5,RCR12619
S5,RCR12620
S5,RCR12621
S5,RCR12622
S5,RCR12623
S5,RCR12624
S5,RCR12625
S5,RCR12626
S5,RCR12627
S5,RCR12628
S5,RCR12629
S5,RCR12630
S5,RCR12631
S5,RCR12632
S5,RCR12633
S5,RCR12634
S5,RCR12635
S5,RCR12636
S5,RCR12637
S5,RCR12638
S5,RCR12639
S5,RCR12640
S5,RCR12641
S5,RCR12642
S5,RCR12643
S5,RCR12644
S5,RCR12645
S5,RCR12646
S5,RCR12647
S5,RCR12648
S5,RCR12649
S5,RCR12650
S5,RCR12651
S5,RCR12652
S5,RCR12653
S5,RCR12654
S5,RCR12655
S5,RCR12656
S5,RCR12657
S5,RCR12658
S5,RCR12659
S5,RCR12660
S5,RCR12661
S5,RCR12662
S5,RCR12663
S5,RCR12664
S5,RCR12665
S5,RCR12666
S5,RCR12667
S5,RCR12668
S5,RCR12669
S5,RCR12670
S5,RCR12671
S5,RCR12672
S5,RCR12673
S5,RCR12674
S5,RCR12675
S5,RCR12676
S5,RCR12677
S5,RCR12678
S5,RCR12679
S5,RCR12680
S5,RCR12681
S5,RCR12682
S5,RCR12683
S5,RCR12684
S5,RCR12685
S5,RCR12686
S5,RCR12687
S5,RCR12688
S5,RCR12689
S5,RCR12690
S5,RCR12691
S5,RCR12692
S5,RCR12693
S5,RCR12694
S5,RCR12695
S5,RCR12696
S5,RCR12697
S5,RCR12698
S5,RCR12699
S5,RCR12700
S5,RCR12701
S5,RCR12702
S5,RCR12703
S5,RCR12704
S5,RCR12705
S5,RCR12706
S5,RCR12707
S5,RCR12708
S5,RCR12709
S5,RCR12710
S5,RCR12711
S5,RCR12712
S5,RCR12713
S5,RCR12716
S5,RCR12717
S5,RCR12718
S5,RCR12719
S5,RCR12720
S5,RCR12721
S5,RCR12722
S5,RCR12723
S5,RCR12724
S5,RCR12725
S5,RCR12726
S5,RCR12727
S5,RCR12728
S5,RCR12729
S5,RCR12730
S5,RCR12731
S5,RCR12732
S5,RCR12733
S5,RCR12734
S5,RCR12735
S5,RCR12736
S5,RCR12737
S5,RCR12738
S5,RCR12739
S5,RCR12740
S5,RCR12741
S5,RCR12742
S5,RCR12743
S5,RCR12744
S5,RCR12745
S5,RCR12746
S5,RCR12747
S5,RCR12748
S5,RCR12749
S5,RCR12750
S5,RCR12751
S5,RCR12752
S5,RCR12753
S5,RCR12754
S5,RCR12755
S5,RCR12756
S5,RCR12757
S5,RCR12758
S5,RCR12759
S5,RCR12760
S5,RCR12761
S5,RCR12762
S5,RCR12763
S5,RCR12764
S5,RCR12765
S5,RCR12766
S5,RCR12767
S5,RCR12768
S5,RCR12769
S5,RCR12770
S5,RCR12771
S5,RCR12772
S5,RCR12773
S5,RCR12774
S5,RCR12775
S5,RCR12776
S5,RCR12777
S5,RCR12778
S5,RCR12779
S5,RCR12780
S5,RCR12781
S5,RCR12782
S5,RCR12783
S5,RCR12784
S5,RCR12785
S5,RCR12786
S5,RCR12787
S5,RCR12788
S5,RCR12789
S5,RCR12790
S5,RCR12791
S5,RCR12792
S5,RCR12793
S5,RCR12794
S5,RCR12795
S5,RCR12796
S5,RCR12797
S5,RCR12798
S5,RCR12799
S5,RCR12800
S5,RCR12801
S5,RCR12802
S5,RCR14515
S5,RCR14516
S5,RCR14517
S5,RCR14518
S5,RCR14519
S5,RCR14520
S5,RCR14521
S5,RCR14522
S5,RCR14523
S5,RCR14524
S6,RCR10219
S6,RCR10220
S6,RCR10221
S6,RCR10392
S6,RCR10393
S6,RCR10394
S6,RCR10908
S6,RCR10910
S6,RCR10911
S6,RCR10912
S6,RCR10913
S6,RCR10915
S6,RCR10917
S6,RCR10918
S6,RCR10920
S6,RCR10921
S6,RCR10923
S6,RCR13599
S6,RCR13600
S6,RCR13601
S6,RCR13602
S6,RCR13603
S6,RCR13604
S6,RCR13606
S6,RCR13607
S6,RCR13608
S6,RCR13609
S6,RCR13610
S6,RCR13613
S6,RCR13614
S6,RCR13615
S6,RCR13616
S6,RCR13617
S6,RCR13618
S6,RCR13619
S6,RCR13620
S6,RCR13621
S6,RCR13622
S6,RCR13623
S6,RCR13624
S6,RCR13626
S6,RCR13627
S6,RCR13628
S6,RCR13629
S6,RCR13630
S6,RCR13631
S6,RCR13632
S6,RCR13634
S6,RCR13635
S6,RCR13636
S6,RCR13637
S6,RCR13638
S6,RCR13639
S6,RCR13640
S6,RCR13641
S6,RCR13642
S6,RCR13643
S6,RCR13644
S6,RCR13645
S6,RCR13646
S6,RCR13647
S6,RCR13648
S6,RCR13649
S6,RCR13650
S6,RCR13651
S6,RCR13652
S6,RCR13653
S6,RCR13654
S6,RCR13655
S6,RCR13656
S6,RCR13657
S6,RCR13658
S6,RCR13661
S6,RCR13662
S6,RCR13663
S6,RCR13668
S6,RCR13672
S6,RCR13673
S6,RCR13674
S6,RCR13680
S6,RCR13683
S6,RCR13689
S6,RCR14624
S6,RCR14625
S6,RCR14628
S6,RCR14640
S6,RCR14641
S6,RCR14643
S6,RCR90180
S7,RCR14468
S7,RCR14835
S7,RCR14836
S7,RCR90127
S7,RCR90128
S7,RCR90129
S7,RCR90134
S7,RCR90135
S7,RCR90145
S7,RCR90148
S8,RCR10021
S8,RCR10024
S8,RCR10147
S8,RCR10148
S8,RCR10453
S8,RCR10454
S8,RCR10455
S8,RCR10456
S8,RCR10457
S8,RCR10559
S8,RCR11046
S8,RCR11050
S8,RCR11054
S8,RCR11527
S8,RCR11528
S8,RCR11530
S8,RCR11531
S8,RCR11532
S8,RCR11533
S8,RCR11534
S8,RCR11540
S8,RCR11542
S8,RCR14193
S8,RCR14194
S8,RCR14195
S8,RCR14196
S8,RCR14197
S8,RCR14199
S8,RCR14200
S8,RCR14201
S8,RCR14203
S8,RCR14205
S8,RCR14206
S8,RCR14207
S8,RCR14425
S8,RCR14426
S8,RCR14427
S8,RCR14431
S8,RCR14433
S8,RCR14434
S8,RCR14435
S8,RCR90004
S8,RCR90005
S9,RCR10002
S9,RCR10028
S9,RCR10083
S9,RCR10105
S9,RCR10106
S9,RCR10144
S9,RCR10145
S9,RCR10146
S9,RCR10149
S9,RCR10152
S9,RCR10164
S9,RCR10230
S9,RCR10275
S9,RCR10276
S9,RCR10277
S9,RCR10281
S9,RCR10282
S9,RCR10283
S9,RCR10284
S9,RCR10285
S9,RCR10349
S9,RCR10350
S9,RCR10352
S9,RCR10353
S9,RCR10354
S9,RCR10441
S9,RCR10443
S9,RCR10444
S9,RCR10445
S9,RCR10446
S9,RCR10460
S9,RCR10462
S9,RCR10463
S9,RCR10464
S9,RCR10465
S9,RCR10466
S9,RCR10467
S9,RCR10601
S9,RCR10602
S9,RCR10603
S9,RCR10604
S9,RCR11020
S9,RCR11021
S9,RCR11022
S9,RCR11023
S9,RCR11024
S9,RCR11025
S9,RCR11026
S9,RCR11027
S9,RCR11032
S9,RCR11033
S9,RCR11034
S9,RCR11035
S9,RCR11036
S9,RCR11066
S9,RCR11067
S9,RCR11069
S9,RCR11070
S9,RCR11072
S9,RCR11073
S9,RCR11079
S9,RCR11080
S9,RCR11081
S9,RCR11085
S9,RCR11087
S9,RCR11088
S9,RCR11089
S9,RCR11090
S9,RCR11091
S9,RCR11098
S9,RCR11099
S9,RCR11651
S9,RCR11652
S9,RCR11654
S9,RCR11655
S9,RCR11657
S9,RCR11658
S9,RCR11659
S9,RCR11660
S9,RCR11661
S9,RCR11662
S9,RCR11663
S9,RCR11664
S9,RCR11665
S9,RCR11666
S9,RCR11667
S9,RCR11668
S9,RCR11669
S9,RCR11670
S9,RCR11671
S9,RCR11672
S9,RCR11674
S9,RCR11675
S9,RCR11677
S9,RCR11679
S9,RCR11682
S9,RCR14180
S9,RCR14181
S9,RCR14182
S9,RCR14183
S9,RCR14185
S9,RCR14186
S9,RCR14187
S9,RCR14188
S9,RCR14189
S9,RCR14190
S9,RCR14191
S9,RCR14192
S9,RCR14210
S9,RCR14211
S9,RCR14212
S9,RCR14213
S9,RCR14481
S9,RCR14482
S9,RCR14483
S9,RCR21043
S9,RCR21044
S10,RCR10173
S10,RCR10253
S10,RCR10707
S10,RCR10709
S10,RCR10710
S10,RCR10711
S10,RCR12901
S10,RCR12902
S10,RCR12903
S10,RCR12904
S10,RCR12905
S10,RCR12906
S10,RCR12907
S10,RCR12908
S10,RCR12909
S10,RCR12910
S10,RCR12911
S10,RCR12912
S10,RCR12913
S10,RCR12914
S10,RCR12915
S10,RCR12916
S10,RCR12917
S10,RCR12918
S10,RCR12919
S10,RCR12920
S10,RCR12921
S10,RCR12923
S10,RCR12924
S10,RCR12925
S10,RCR12927
S10,RCR12928
S10,RCR12929
S10,RCR12930
S10,RCR12931
S10,RCR12932
S10,RCR12933
S10,RCR12934
S10,RCR12935
S10,RCR12936
S10,RCR12937
S10,RCR12938
S10,RCR12939
S10,RCR12940
S10,RCR12942
S10,RCR12943
S10,RCR12944
S10,RCR14550
S10,RCR14553
S10,RCR14554
S10,RCR14555
S11,RCR10717
S11,RCR10718
S11,RCR10719
S11,RCR10720
S11,RCR10721
S11,RCR10722
S11,RCR10723
S11,RCR10724
S11,RCR10725
S11,RCR10726
S11,RCR10727
S11,RCR10728
S11,RCR10729
S11,RCR10730
S11,RCR10731
S11,RCR10732
S11,RCR10733
S11,RCR10734
S11,RCR10735
S11,RCR10736
S11,RCR10737
S11,RCR10738
S11,RCR10739
S11,RCR10740
S11,RCR10741
S11,RCR10742
S11,RCR10743
S11,RCR10744
S11,RCR10745
S11,RCR10746
S11,RCR10747
S11,RCR10748
S11,RCR10749
S11,RCR10750
S11,RCR10751
S11,RCR10752
S11,RCR10753
S11,RCR10754
S11,RCR10755
S11,RCR10756
S11,RCR10757
S11,RCR10758
S11,RCR10759
S11,RCR10760
S11,RCR10761
S11,RCR10762
S11,RCR10763
S11,RCR10764
S11,RCR10765
S11,RCR10766
S11,RCR10767
S11,RCR10768
S11,RCR10769
S11,RCR10770
S11,RCR10771
S11,RCR10772
S11,RCR10773
S11,RCR10774
S11,RCR10775
S11,RCR10776
S11,RCR10777
S11,RCR10778
S11,RCR10779
S11,RCR10780
S11,RCR10781
S11,RCR10782
S11,RCR10783
S11,RCR10784
S11,RCR10785
S11,RCR10786
S11,RCR10787
S11,RCR10788
S11,RCR10789
S11,RCR10790
S11,RCR10791
S11,RCR10792
S11,RCR10793
S11,RCR10794
S11,RCR10795
S11,RCR10796
S11,RCR10797
S11,RCR10798
S11,RCR10799
S11,RCR10800
S11,RCR10801
S11,RCR10802
S11,RCR10803
S11,RCR10804
S11,RCR10805
S11,RCR10806
S11,RCR10808
S11,RCR10809
S11,RCR10810
S11,RCR10811
S11,RCR10812
S11,RCR10813
S11,RCR10814
S11,RCR10815
S11,RCR10816
S11,RCR10817
S11,RCR10818
S11,RCR10819
S11,RCR10820
S11,RCR10821
S11,RCR10822
S11,RCR10823
S11,RCR13063
S11,RCR13064
S11,RCR13065
S11,RCR13066
S11,RCR13067
S11,RCR13068
S11,RCR13069
S12,RCR10334
S12,RCR10335
S12,RCR10545
S12,RCR10597
S12,RCR10598
S12,RCR11486
S12,RCR11487
S12,RCR11488
S12,RCR11491
S12,RCR11492
S12,RCR11494
S12,RCR11498
S12,RCR11499
S12,RCR11500
S12,RCR11501
S12,RCR11646
S12,RCR11648
S12,RCR11649
S12,RCR14393
S12,RCR14394
S12,RCR14395
S12,RCR14396
S12,RCR14401
S12,RCR14406
S12,RCR14416
S13,RCR10256
S13,RCR10631
S13,RCR10632
S13,RCR10633
S13,RCR10634
S13,RCR12170
S13,RCR12176
S13,RCR12209
S13,RCR12221
S13,RCR12223
S13,RCR12224
S13,RCR12225
S13,RCR12226
S13,RCR12227
S13,RCR12228
S13,RCR12229
S13,RCR12230
S13,RCR12231
S13,RCR12232
S13,RCR12233
S13,RCR12243
S13,RCR12245
S13,RCR12246
S13,RCR12247
S13,RCR12248
S13,RCR12249
S13,RCR12250
S13,RCR12251
S13,RCR12252
S13,RCR12253
S13,RCR12254
S13,RCR12255
S13,RCR12256
S13,RCR12296
S13,RCR12323
S13,RCR12324
S13,RCR13311
S13,RCR13313
S13,RCR13314
S13,RCR13356
S13,RCR13358
S13,RCR14502
S13,RCR14503
S13,RCR20956
S14,RCR10121
S14,RCR10606
S14,RCR10608
S14,RCR11683
S14,RCR12815
S14,RCR12816
S14,RCR12817
S14,RCR12818
S14,RCR12820
S14,RCR12821
S14,RCR12822
S14,RCR12823
S14,RCR14484
S14,RCR14526
S14,RCR21046
S14,RCR21047
S16,RCR10022
S16,RCR10023
S16,RCR10025
S16,RCR10026
S16,RCR10029
S16,RCR10030
S16,RCR10031
S16,RCR10032
S16,RCR10033
S16,RCR10034
S16,RCR10035
S16,RCR10036
S16,RCR10037
S16,RCR10038
S16,RCR10039
S16,RCR10040
S16,RCR10041
S16,RCR10042
S16,RCR10043
S16,RCR10044
S16,RCR10045
S16,RCR10046
S16,RCR10047
S16,RCR10048
S16,RCR10049
S16,RCR10050
S16,RCR10051
S16,RCR10052
S16,RCR10053
S16,RCR10054
S16,RCR10055
S16,RCR10056
S16,RCR10057
S16,RCR10058
S16,RCR10059
S16,RCR10060
S16,RCR10061
S16,RCR10062
S16,RCR10063
S16,RCR10064
S16,RCR10065
S16,RCR10066
S16,RCR10067
S16,RCR10068
S16,RCR10069
S16,RCR10070
S16,RCR10071
S16,RCR10072
S16,RCR10073
S16,RCR10074
S16,RCR10075
S16,RCR10076
S16,RCR10077
S16,RCR10078
S16,RCR10079
S16,RCR10080
S16,RCR10081
S16,RCR10082
S16,RCR10098
S16,RCR10356
S16,RCR10357
S16,RCR10610
S16,RCR10611
S16,RCR10612
S16,RCR10613
S16,RCR10614
S16,RCR10615
S16,RCR10616
S16,RCR10617
S16,RCR10639
S16,RCR10641
S16,RCR10642
S16,RCR10643
S16,RCR10644
S16,RCR10645
S16,RCR10646
S16,RCR10647
S16,RCR10648
S16,RCR10649
S16,RCR10650
S16,RCR10651
S16,RCR10652
S16,RCR10653
S16,RCR10654
S16,RCR10655
S16,RCR10656
S16,RCR10657
S16,RCR10658
S16,RCR10659
S16,RCR10660
S16,RCR10661
S16,RCR10662
S16,RCR10663
S16,RCR10664
S16,RCR10665
S16,RCR10666
