reaction	linear_coefficient
RCR11796	0.0004785039214187263
RCR11797	0.0004785039214187263
RCR11798	0.0004785039214187263
RCR11799	0.0004785039214187263
RCR11800	0.0004785039214187263
RCR10098	0.0004785039214187263
RCR11803	0.0004785039214187263
RCR11775	0.0004785039214187263
RCR11802	0.0004785039214187263
RCR11806	0.0004785039214187263
RCR11804	0.0004785039214187263
RCR11805	0.0004785039214187263
RCR11808	0.0004785039214187263
RCR11809	0.0004785039214187263
RCR11807	0.0004785039214187263
RCR11665	6.32040687665513e-05
RCR10105	6.32040687665513e-05
RCR10103	6.32040687665513e-05
RCR14258	0.0004843035937489212
RCR10110	0.0004843035937489212
RCR11171	0.0001403649415478469
RCR10111	0.00014657521250268927
RCR10478	0.00014657521250268927
RCR10118	9.139465701798479e-05
RCR14291	2.4202871267708973e-05
RCR11646	9.139465701798479e-05
